Time_Index,Price_tonne_z1,Price_tonne_z2,Price_tonne_z3,Price_tonne_z4,Price_tonne_z5,Price_tonne_z6,Price_tonne_z7,Price_tonne_z8,Price_tonne_z9
2454,400,400,400,400,400,400,400,400,400
2455,400,400,400,400,400,400,400,400,400
2456,400,400,400,400,400,400,400,400,400
2457,400,400,400,400,400,400,400,400,400
2458,400,400,400,400,400,400,400,400,400
2459,400,400,400,400,400,400,400,400,400
2460,400,400,400,400,400,400,400,400,400
2461,400,400,400,400,400,400,400,400,400
2462,400,400,400,400,400,400,400,400,400
2463,400,400,400,400,400,400,400,400,400
2464,400,400,400,400,400,400,400,400,400
2465,400,400,400,400,400,400,400,400,400
2466,400,400,400,400,400,400,400,400,400
2467,400,400,400,400,400,400,400,400,400
2468,400,400,400,400,400,400,400,400,400
2469,400,400,400,400,400,400,400,400,400
2470,400,400,400,400,400,400,400,400,400
2471,400,400,400,400,400,400,400,400,400
2472,400,400,400,400,400,400,400,400,400
2473,400,400,400,400,400,400,400,400,400
2474,400,400,400,400,400,400,400,400,400
2475,400,400,400,400,400,400,400,400,400
2476,400,400,400,400,400,400,400,400,400
2477,400,400,400,400,400,400,400,400,400
2478,400,400,400,400,400,400,400,400,400
2479,400,400,400,400,400,400,400,400,400
2480,400,400,400,400,400,400,400,400,400
2481,400,400,400,400,400,400,400,400,400
2482,400,400,400,400,400,400,400,400,400
2483,400,400,400,400,400,400,400,400,400
2484,400,400,400,400,400,400,400,400,400
2485,400,400,400,400,400,400,400,400,400
2486,400,400,400,400,400,400,400,400,400
2487,400,400,400,400,400,400,400,400,400
2488,400,400,400,400,400,400,400,400,400
2489,400,400,400,400,400,400,400,400,400
2490,400,400,400,400,400,400,400,400,400
2491,400,400,400,400,400,400,400,400,400
2492,400,400,400,400,400,400,400,400,400
2493,400,400,400,400,400,400,400,400,400
2494,400,400,400,400,400,400,400,400,400
2495,400,400,400,400,400,400,400,400,400
2496,400,400,400,400,400,400,400,400,400
2497,400,400,400,400,400,400,400,400,400
2498,400,400,400,400,400,400,400,400,400
2499,400,400,400,400,400,400,400,400,400
2500,400,400,400,400,400,400,400,400,400
2501,400,400,400,400,400,400,400,400,400
2502,400,400,400,400,400,400,400,400,400
2503,400,400,400,400,400,400,400,400,400
2504,400,400,400,400,400,400,400,400,400
2505,400,400,400,400,400,400,400,400,400
2506,400,400,400,400,400,400,400,400,400
2507,400,400,400,400,400,400,400,400,400
2508,400,400,400,400,400,400,400,400,400
2509,400,400,400,400,400,400,400,400,400
2510,400,400,400,400,400,400,400,400,400
2511,400,400,400,400,400,400,400,400,400
2512,400,400,400,400,400,400,400,400,400
2513,400,400,400,400,400,400,400,400,400
2514,400,400,400,400,400,400,400,400,400
2515,400,400,400,400,400,400,400,400,400
2516,400,400,400,400,400,400,400,400,400
2517,400,400,400,400,400,400,400,400,400
2518,400,400,400,400,400,400,400,400,400
2519,400,400,400,400,400,400,400,400,400
2520,400,400,400,400,400,400,400,400,400
2521,400,400,400,400,400,400,400,400,400
2522,400,400,400,400,400,400,400,400,400
2523,400,400,400,400,400,400,400,400,400
2524,400,400,400,400,400,400,400,400,400
2525,400,400,400,400,400,400,400,400,400
2526,400,400,400,400,400,400,400,400,400
2527,400,400,400,400,400,400,400,400,400
2528,400,400,400,400,400,400,400,400,400
2529,400,400,400,400,400,400,400,400,400
2530,400,400,400,400,400,400,400,400,400
2531,400,400,400,400,400,400,400,400,400
2532,400,400,400,400,400,400,400,400,400
2533,400,400,400,400,400,400,400,400,400
2534,400,400,400,400,400,400,400,400,400
2535,400,400,400,400,400,400,400,400,400
2536,400,400,400,400,400,400,400,400,400
2537,400,400,400,400,400,400,400,400,400
2538,400,400,400,400,400,400,400,400,400
2539,400,400,400,400,400,400,400,400,400
2540,400,400,400,400,400,400,400,400,400
2541,400,400,400,400,400,400,400,400,400
2542,400,400,400,400,400,400,400,400,400
2543,400,400,400,400,400,400,400,400,400
2544,400,400,400,400,400,400,400,400,400
2545,400,400,400,400,400,400,400,400,400
2546,400,400,400,400,400,400,400,400,400
2547,400,400,400,400,400,400,400,400,400
2548,400,400,400,400,400,400,400,400,400
2549,400,400,400,400,400,400,400,400,400
2550,400,400,400,400,400,400,400,400,400
2551,400,400,400,400,400,400,400,400,400
2552,400,400,400,400,400,400,400,400,400
2553,400,400,400,400,400,400,400,400,400
2554,400,400,400,400,400,400,400,400,400
2555,400,400,400,400,400,400,400,400,400
2556,400,400,400,400,400,400,400,400,400
2557,400,400,400,400,400,400,400,400,400
2558,400,400,400,400,400,400,400,400,400
2559,400,400,400,400,400,400,400,400,400
2560,400,400,400,400,400,400,400,400,400
2561,400,400,400,400,400,400,400,400,400
2562,400,400,400,400,400,400,400,400,400
2563,400,400,400,400,400,400,400,400,400
2564,400,400,400,400,400,400,400,400,400
2565,400,400,400,400,400,400,400,400,400
2566,400,400,400,400,400,400,400,400,400
2567,400,400,400,400,400,400,400,400,400
2568,400,400,400,400,400,400,400,400,400
2569,400,400,400,400,400,400,400,400,400
2570,400,400,400,400,400,400,400,400,400
2571,400,400,400,400,400,400,400,400,400
2572,400,400,400,400,400,400,400,400,400
2573,400,400,400,400,400,400,400,400,400
2574,400,400,400,400,400,400,400,400,400
2575,400,400,400,400,400,400,400,400,400
2576,400,400,400,400,400,400,400,400,400
2577,400,400,400,400,400,400,400,400,400
2578,400,400,400,400,400,400,400,400,400
2579,400,400,400,400,400,400,400,400,400
2580,400,400,400,400,400,400,400,400,400
2581,400,400,400,400,400,400,400,400,400
2582,400,400,400,400,400,400,400,400,400
2583,400,400,400,400,400,400,400,400,400
2584,400,400,400,400,400,400,400,400,400
2585,400,400,400,400,400,400,400,400,400
2586,400,400,400,400,400,400,400,400,400
2587,400,400,400,400,400,400,400,400,400
2588,400,400,400,400,400,400,400,400,400
2589,400,400,400,400,400,400,400,400,400
2590,400,400,400,400,400,400,400,400,400
2591,400,400,400,400,400,400,400,400,400
2592,400,400,400,400,400,400,400,400,400
2593,400,400,400,400,400,400,400,400,400
2594,400,400,400,400,400,400,400,400,400
2595,400,400,400,400,400,400,400,400,400
2596,400,400,400,400,400,400,400,400,400
2597,400,400,400,400,400,400,400,400,400
2598,400,400,400,400,400,400,400,400,400
2599,400,400,400,400,400,400,400,400,400
2600,400,400,400,400,400,400,400,400,400
2601,400,400,400,400,400,400,400,400,400
2602,400,400,400,400,400,400,400,400,400
2603,400,400,400,400,400,400,400,400,400
2604,400,400,400,400,400,400,400,400,400
2605,400,400,400,400,400,400,400,400,400
2606,400,400,400,400,400,400,400,400,400
2607,400,400,400,400,400,400,400,400,400
2608,400,400,400,400,400,400,400,400,400
2609,400,400,400,400,400,400,400,400,400
2610,400,400,400,400,400,400,400,400,400
2611,400,400,400,400,400,400,400,400,400
2612,400,400,400,400,400,400,400,400,400
2613,400,400,400,400,400,400,400,400,400
2614,400,400,400,400,400,400,400,400,400
2615,400,400,400,400,400,400,400,400,400
2616,400,400,400,400,400,400,400,400,400
2617,400,400,400,400,400,400,400,400,400
2618,400,400,400,400,400,400,400,400,400
2619,400,400,400,400,400,400,400,400,400
2620,400,400,400,400,400,400,400,400,400
2621,400,400,400,400,400,400,400,400,400
2622,400,400,400,400,400,400,400,400,400
2623,400,400,400,400,400,400,400,400,400
2624,400,400,400,400,400,400,400,400,400
2625,400,400,400,400,400,400,400,400,400
2626,400,400,400,400,400,400,400,400,400
2627,400,400,400,400,400,400,400,400,400
2628,400,400,400,400,400,400,400,400,400
2629,400,400,400,400,400,400,400,400,400
2630,400,400,400,400,400,400,400,400,400
2631,400,400,400,400,400,400,400,400,400
2632,400,400,400,400,400,400,400,400,400
2633,400,400,400,400,400,400,400,400,400
2634,400,400,400,400,400,400,400,400,400
2635,400,400,400,400,400,400,400,400,400
2636,400,400,400,400,400,400,400,400,400
2637,400,400,400,400,400,400,400,400,400
2638,400,400,400,400,400,400,400,400,400
2639,400,400,400,400,400,400,400,400,400
2640,400,400,400,400,400,400,400,400,400
2641,400,400,400,400,400,400,400,400,400
2642,400,400,400,400,400,400,400,400,400
2643,400,400,400,400,400,400,400,400,400
2644,400,400,400,400,400,400,400,400,400
2645,400,400,400,400,400,400,400,400,400
2646,400,400,400,400,400,400,400,400,400
2647,400,400,400,400,400,400,400,400,400
2648,400,400,400,400,400,400,400,400,400
2649,400,400,400,400,400,400,400,400,400
2650,400,400,400,400,400,400,400,400,400
2651,400,400,400,400,400,400,400,400,400
2652,400,400,400,400,400,400,400,400,400
2653,400,400,400,400,400,400,400,400,400
2654,400,400,400,400,400,400,400,400,400
2655,400,400,400,400,400,400,400,400,400
2656,400,400,400,400,400,400,400,400,400
2657,400,400,400,400,400,400,400,400,400
2658,400,400,400,400,400,400,400,400,400
2659,400,400,400,400,400,400,400,400,400
2660,400,400,400,400,400,400,400,400,400
2661,400,400,400,400,400,400,400,400,400
2662,400,400,400,400,400,400,400,400,400
2663,400,400,400,400,400,400,400,400,400
2664,400,400,400,400,400,400,400,400,400
2665,400,400,400,400,400,400,400,400,400
2666,400,400,400,400,400,400,400,400,400
2667,400,400,400,400,400,400,400,400,400
2668,400,400,400,400,400,400,400,400,400
2669,400,400,400,400,400,400,400,400,400
2670,400,400,400,400,400,400,400,400,400
2671,400,400,400,400,400,400,400,400,400
2672,400,400,400,400,400,400,400,400,400
2673,400,400,400,400,400,400,400,400,400
2674,400,400,400,400,400,400,400,400,400
2675,400,400,400,400,400,400,400,400,400
2676,400,400,400,400,400,400,400,400,400
2677,400,400,400,400,400,400,400,400,400
2678,400,400,400,400,400,400,400,400,400
2679,400,400,400,400,400,400,400,400,400
2680,400,400,400,400,400,400,400,400,400
2681,400,400,400,400,400,400,400,400,400
2682,400,400,400,400,400,400,400,400,400
2683,400,400,400,400,400,400,400,400,400
2684,400,400,400,400,400,400,400,400,400
2685,400,400,400,400,400,400,400,400,400
2686,400,400,400,400,400,400,400,400,400
2687,400,400,400,400,400,400,400,400,400
2688,400,400,400,400,400,400,400,400,400
2689,400,400,400,400,400,400,400,400,400
2690,400,400,400,400,400,400,400,400,400
2691,400,400,400,400,400,400,400,400,400
2692,400,400,400,400,400,400,400,400,400
2693,400,400,400,400,400,400,400,400,400
2694,400,400,400,400,400,400,400,400,400
2695,400,400,400,400,400,400,400,400,400
2696,400,400,400,400,400,400,400,400,400
2697,400,400,400,400,400,400,400,400,400
2698,400,400,400,400,400,400,400,400,400
2699,400,400,400,400,400,400,400,400,400
2700,400,400,400,400,400,400,400,400,400
2701,400,400,400,400,400,400,400,400,400
2702,400,400,400,400,400,400,400,400,400
2703,400,400,400,400,400,400,400,400,400
2704,400,400,400,400,400,400,400,400,400
2705,400,400,400,400,400,400,400,400,400
2706,400,400,400,400,400,400,400,400,400
2707,400,400,400,400,400,400,400,400,400
2708,400,400,400,400,400,400,400,400,400
2709,400,400,400,400,400,400,400,400,400
2710,400,400,400,400,400,400,400,400,400
2711,400,400,400,400,400,400,400,400,400
2712,400,400,400,400,400,400,400,400,400
2713,400,400,400,400,400,400,400,400,400
2714,400,400,400,400,400,400,400,400,400
2715,400,400,400,400,400,400,400,400,400
2716,400,400,400,400,400,400,400,400,400
2717,400,400,400,400,400,400,400,400,400
2718,400,400,400,400,400,400,400,400,400
2719,400,400,400,400,400,400,400,400,400
2720,400,400,400,400,400,400,400,400,400
2721,400,400,400,400,400,400,400,400,400
2722,400,400,400,400,400,400,400,400,400
2723,400,400,400,400,400,400,400,400,400
2724,400,400,400,400,400,400,400,400,400
2725,400,400,400,400,400,400,400,400,400
2726,400,400,400,400,400,400,400,400,400
2727,400,400,400,400,400,400,400,400,400
2728,400,400,400,400,400,400,400,400,400
2729,400,400,400,400,400,400,400,400,400
2730,400,400,400,400,400,400,400,400,400
2731,400,400,400,400,400,400,400,400,400
2732,400,400,400,400,400,400,400,400,400
2733,400,400,400,400,400,400,400,400,400
2734,400,400,400,400,400,400,400,400,400
2735,400,400,400,400,400,400,400,400,400
2736,400,400,400,400,400,400,400,400,400
2737,400,400,400,400,400,400,400,400,400
2738,400,400,400,400,400,400,400,400,400
2739,400,400,400,400,400,400,400,400,400
2740,400,400,400,400,400,400,400,400,400
2741,400,400,400,400,400,400,400,400,400
2742,400,400,400,400,400,400,400,400,400
2743,400,400,400,400,400,400,400,400,400
2744,400,400,400,400,400,400,400,400,400
2745,400,400,400,400,400,400,400,400,400
2746,400,400,400,400,400,400,400,400,400
2747,400,400,400,400,400,400,400,400,400
2748,400,400,400,400,400,400,400,400,400
2749,400,400,400,400,400,400,400,400,400
2750,400,400,400,400,400,400,400,400,400
2751,400,400,400,400,400,400,400,400,400
2752,400,400,400,400,400,400,400,400,400
2753,400,400,400,400,400,400,400,400,400
2754,400,400,400,400,400,400,400,400,400
2755,400,400,400,400,400,400,400,400,400
2756,400,400,400,400,400,400,400,400,400
2757,400,400,400,400,400,400,400,400,400
2758,400,400,400,400,400,400,400,400,400
2759,400,400,400,400,400,400,400,400,400
2760,400,400,400,400,400,400,400,400,400
2761,400,400,400,400,400,400,400,400,400
2762,400,400,400,400,400,400,400,400,400
2763,400,400,400,400,400,400,400,400,400
2764,400,400,400,400,400,400,400,400,400
2765,400,400,400,400,400,400,400,400,400
2766,400,400,400,400,400,400,400,400,400
2767,400,400,400,400,400,400,400,400,400
2768,400,400,400,400,400,400,400,400,400
2769,400,400,400,400,400,400,400,400,400
2770,400,400,400,400,400,400,400,400,400
2771,400,400,400,400,400,400,400,400,400
2772,400,400,400,400,400,400,400,400,400
2773,400,400,400,400,400,400,400,400,400
2774,400,400,400,400,400,400,400,400,400
2775,400,400,400,400,400,400,400,400,400
2776,400,400,400,400,400,400,400,400,400
2777,400,400,400,400,400,400,400,400,400
2778,400,400,400,400,400,400,400,400,400
2779,400,400,400,400,400,400,400,400,400
2780,400,400,400,400,400,400,400,400,400
2781,400,400,400,400,400,400,400,400,400
2782,400,400,400,400,400,400,400,400,400
2783,400,400,400,400,400,400,400,400,400
2784,400,400,400,400,400,400,400,400,400
2785,400,400,400,400,400,400,400,400,400
2786,400,400,400,400,400,400,400,400,400
2787,400,400,400,400,400,400,400,400,400
2788,400,400,400,400,400,400,400,400,400
2789,400,400,400,400,400,400,400,400,400
2790,400,400,400,400,400,400,400,400,400
2791,400,400,400,400,400,400,400,400,400
2792,400,400,400,400,400,400,400,400,400
2793,400,400,400,400,400,400,400,400,400
2794,400,400,400,400,400,400,400,400,400
2795,400,400,400,400,400,400,400,400,400
2796,400,400,400,400,400,400,400,400,400
2797,400,400,400,400,400,400,400,400,400
2798,400,400,400,400,400,400,400,400,400
2799,400,400,400,400,400,400,400,400,400
2800,400,400,400,400,400,400,400,400,400
2801,400,400,400,400,400,400,400,400,400
2802,400,400,400,400,400,400,400,400,400
2803,400,400,400,400,400,400,400,400,400
2804,400,400,400,400,400,400,400,400,400
2805,400,400,400,400,400,400,400,400,400
2806,400,400,400,400,400,400,400,400,400
2807,400,400,400,400,400,400,400,400,400
2808,400,400,400,400,400,400,400,400,400
2809,400,400,400,400,400,400,400,400,400
2810,400,400,400,400,400,400,400,400,400
2811,400,400,400,400,400,400,400,400,400
2812,400,400,400,400,400,400,400,400,400
2813,400,400,400,400,400,400,400,400,400
2814,400,400,400,400,400,400,400,400,400
2815,400,400,400,400,400,400,400,400,400
2816,400,400,400,400,400,400,400,400,400
2817,400,400,400,400,400,400,400,400,400
2818,400,400,400,400,400,400,400,400,400
2819,400,400,400,400,400,400,400,400,400
2820,400,400,400,400,400,400,400,400,400
2821,400,400,400,400,400,400,400,400,400
2822,400,400,400,400,400,400,400,400,400
2823,400,400,400,400,400,400,400,400,400
2824,400,400,400,400,400,400,400,400,400
2825,400,400,400,400,400,400,400,400,400
2826,400,400,400,400,400,400,400,400,400
2827,400,400,400,400,400,400,400,400,400
2828,400,400,400,400,400,400,400,400,400
2829,400,400,400,400,400,400,400,400,400
2830,400,400,400,400,400,400,400,400,400
2831,400,400,400,400,400,400,400,400,400
2832,400,400,400,400,400,400,400,400,400
2833,400,400,400,400,400,400,400,400,400
2834,400,400,400,400,400,400,400,400,400
2835,400,400,400,400,400,400,400,400,400
2836,400,400,400,400,400,400,400,400,400
2837,400,400,400,400,400,400,400,400,400
2838,400,400,400,400,400,400,400,400,400
2839,400,400,400,400,400,400,400,400,400
2840,400,400,400,400,400,400,400,400,400
2841,400,400,400,400,400,400,400,400,400
2842,400,400,400,400,400,400,400,400,400
2843,400,400,400,400,400,400,400,400,400
2844,400,400,400,400,400,400,400,400,400
2845,400,400,400,400,400,400,400,400,400
2846,400,400,400,400,400,400,400,400,400
2847,400,400,400,400,400,400,400,400,400
2848,400,400,400,400,400,400,400,400,400
2849,400,400,400,400,400,400,400,400,400
2850,400,400,400,400,400,400,400,400,400
2851,400,400,400,400,400,400,400,400,400
2852,400,400,400,400,400,400,400,400,400
2853,400,400,400,400,400,400,400,400,400
2854,400,400,400,400,400,400,400,400,400
2855,400,400,400,400,400,400,400,400,400
2856,400,400,400,400,400,400,400,400,400
2857,400,400,400,400,400,400,400,400,400
2858,400,400,400,400,400,400,400,400,400
2859,400,400,400,400,400,400,400,400,400
2860,400,400,400,400,400,400,400,400,400
2861,400,400,400,400,400,400,400,400,400
2862,400,400,400,400,400,400,400,400,400
2863,400,400,400,400,400,400,400,400,400
2864,400,400,400,400,400,400,400,400,400
2865,400,400,400,400,400,400,400,400,400
2866,400,400,400,400,400,400,400,400,400
2867,400,400,400,400,400,400,400,400,400
2868,400,400,400,400,400,400,400,400,400
2869,400,400,400,400,400,400,400,400,400
2870,400,400,400,400,400,400,400,400,400
2871,400,400,400,400,400,400,400,400,400
2872,400,400,400,400,400,400,400,400,400
2873,400,400,400,400,400,400,400,400,400
2874,400,400,400,400,400,400,400,400,400
2875,400,400,400,400,400,400,400,400,400
2876,400,400,400,400,400,400,400,400,400
2877,400,400,400,400,400,400,400,400,400
2878,400,400,400,400,400,400,400,400,400
2879,400,400,400,400,400,400,400,400,400
2880,400,400,400,400,400,400,400,400,400
2881,400,400,400,400,400,400,400,400,400
2882,400,400,400,400,400,400,400,400,400
2883,400,400,400,400,400,400,400,400,400
2884,400,400,400,400,400,400,400,400,400
2885,400,400,400,400,400,400,400,400,400
2886,400,400,400,400,400,400,400,400,400
2887,400,400,400,400,400,400,400,400,400
2888,400,400,400,400,400,400,400,400,400
2889,400,400,400,400,400,400,400,400,400
2890,400,400,400,400,400,400,400,400,400
2891,400,400,400,400,400,400,400,400,400
2892,400,400,400,400,400,400,400,400,400
2893,400,400,400,400,400,400,400,400,400
2894,400,400,400,400,400,400,400,400,400
2895,400,400,400,400,400,400,400,400,400
2896,400,400,400,400,400,400,400,400,400
2897,400,400,400,400,400,400,400,400,400
2898,400,400,400,400,400,400,400,400,400
2899,400,400,400,400,400,400,400,400,400
2900,400,400,400,400,400,400,400,400,400
2901,400,400,400,400,400,400,400,400,400
2902,400,400,400,400,400,400,400,400,400
2903,400,400,400,400,400,400,400,400,400
2904,400,400,400,400,400,400,400,400,400
2905,400,400,400,400,400,400,400,400,400
2906,400,400,400,400,400,400,400,400,400
2907,400,400,400,400,400,400,400,400,400
2908,400,400,400,400,400,400,400,400,400
2909,400,400,400,400,400,400,400,400,400
2910,400,400,400,400,400,400,400,400,400
2911,400,400,400,400,400,400,400,400,400
2912,400,400,400,400,400,400,400,400,400
2913,400,400,400,400,400,400,400,400,400
2914,400,400,400,400,400,400,400,400,400
2915,400,400,400,400,400,400,400,400,400
2916,400,400,400,400,400,400,400,400,400
2917,400,400,400,400,400,400,400,400,400
2918,400,400,400,400,400,400,400,400,400
2919,400,400,400,400,400,400,400,400,400
2920,400,400,400,400,400,400,400,400,400
2921,400,400,400,400,400,400,400,400,400
2922,400,400,400,400,400,400,400,400,400
2923,400,400,400,400,400,400,400,400,400
2924,400,400,400,400,400,400,400,400,400
2925,400,400,400,400,400,400,400,400,400
2926,400,400,400,400,400,400,400,400,400
2927,400,400,400,400,400,400,400,400,400
2928,400,400,400,400,400,400,400,400,400
2929,400,400,400,400,400,400,400,400,400
2930,400,400,400,400,400,400,400,400,400
2931,400,400,400,400,400,400,400,400,400
2932,400,400,400,400,400,400,400,400,400
2933,400,400,400,400,400,400,400,400,400
2934,400,400,400,400,400,400,400,400,400
2935,400,400,400,400,400,400,400,400,400
2936,400,400,400,400,400,400,400,400,400
2937,400,400,400,400,400,400,400,400,400
2938,400,400,400,400,400,400,400,400,400
2939,400,400,400,400,400,400,400,400,400
2940,400,400,400,400,400,400,400,400,400
2941,400,400,400,400,400,400,400,400,400
2942,400,400,400,400,400,400,400,400,400
2943,400,400,400,400,400,400,400,400,400
2944,400,400,400,400,400,400,400,400,400
2945,400,400,400,400,400,400,400,400,400
2946,400,400,400,400,400,400,400,400,400
2947,400,400,400,400,400,400,400,400,400
2948,400,400,400,400,400,400,400,400,400
2949,400,400,400,400,400,400,400,400,400
2950,400,400,400,400,400,400,400,400,400
2951,400,400,400,400,400,400,400,400,400
2952,400,400,400,400,400,400,400,400,400
2953,400,400,400,400,400,400,400,400,400
2954,400,400,400,400,400,400,400,400,400
2955,400,400,400,400,400,400,400,400,400
2956,400,400,400,400,400,400,400,400,400
2957,400,400,400,400,400,400,400,400,400
2958,400,400,400,400,400,400,400,400,400
2959,400,400,400,400,400,400,400,400,400
2960,400,400,400,400,400,400,400,400,400
2961,400,400,400,400,400,400,400,400,400
2962,400,400,400,400,400,400,400,400,400
2963,400,400,400,400,400,400,400,400,400
2964,400,400,400,400,400,400,400,400,400
2965,400,400,400,400,400,400,400,400,400
2966,400,400,400,400,400,400,400,400,400
2967,400,400,400,400,400,400,400,400,400
2968,400,400,400,400,400,400,400,400,400
2969,400,400,400,400,400,400,400,400,400
2970,400,400,400,400,400,400,400,400,400
2971,400,400,400,400,400,400,400,400,400
2972,400,400,400,400,400,400,400,400,400
2973,400,400,400,400,400,400,400,400,400
2974,400,400,400,400,400,400,400,400,400
2975,400,400,400,400,400,400,400,400,400
2976,400,400,400,400,400,400,400,400,400
2977,400,400,400,400,400,400,400,400,400
2978,400,400,400,400,400,400,400,400,400
2979,400,400,400,400,400,400,400,400,400
2980,400,400,400,400,400,400,400,400,400
2981,400,400,400,400,400,400,400,400,400
2982,400,400,400,400,400,400,400,400,400
2983,400,400,400,400,400,400,400,400,400
2984,400,400,400,400,400,400,400,400,400
2985,400,400,400,400,400,400,400,400,400
2986,400,400,400,400,400,400,400,400,400
2987,400,400,400,400,400,400,400,400,400
2988,400,400,400,400,400,400,400,400,400
2989,400,400,400,400,400,400,400,400,400
2990,400,400,400,400,400,400,400,400,400
2991,400,400,400,400,400,400,400,400,400
2992,400,400,400,400,400,400,400,400,400
2993,400,400,400,400,400,400,400,400,400
2994,400,400,400,400,400,400,400,400,400
2995,400,400,400,400,400,400,400,400,400
2996,400,400,400,400,400,400,400,400,400
2997,400,400,400,400,400,400,400,400,400
2998,400,400,400,400,400,400,400,400,400
2999,400,400,400,400,400,400,400,400,400
3000,400,400,400,400,400,400,400,400,400
3001,400,400,400,400,400,400,400,400,400
3002,400,400,400,400,400,400,400,400,400
3003,400,400,400,400,400,400,400,400,400
3004,400,400,400,400,400,400,400,400,400
3005,400,400,400,400,400,400,400,400,400
3006,400,400,400,400,400,400,400,400,400
3007,400,400,400,400,400,400,400,400,400
3008,400,400,400,400,400,400,400,400,400
3009,400,400,400,400,400,400,400,400,400
3010,400,400,400,400,400,400,400,400,400
3011,400,400,400,400,400,400,400,400,400
3012,400,400,400,400,400,400,400,400,400
3013,400,400,400,400,400,400,400,400,400
3014,400,400,400,400,400,400,400,400,400
3015,400,400,400,400,400,400,400,400,400
3016,400,400,400,400,400,400,400,400,400
3017,400,400,400,400,400,400,400,400,400
3018,400,400,400,400,400,400,400,400,400
3019,400,400,400,400,400,400,400,400,400
3020,400,400,400,400,400,400,400,400,400
3021,400,400,400,400,400,400,400,400,400
3022,400,400,400,400,400,400,400,400,400
3023,400,400,400,400,400,400,400,400,400
3024,400,400,400,400,400,400,400,400,400
3025,400,400,400,400,400,400,400,400,400
3026,400,400,400,400,400,400,400,400,400
3027,400,400,400,400,400,400,400,400,400
3028,400,400,400,400,400,400,400,400,400
3029,400,400,400,400,400,400,400,400,400
3030,400,400,400,400,400,400,400,400,400
3031,400,400,400,400,400,400,400,400,400
3032,400,400,400,400,400,400,400,400,400
3033,400,400,400,400,400,400,400,400,400
3034,400,400,400,400,400,400,400,400,400
3035,400,400,400,400,400,400,400,400,400
3036,400,400,400,400,400,400,400,400,400
3037,400,400,400,400,400,400,400,400,400
3038,400,400,400,400,400,400,400,400,400
3039,400,400,400,400,400,400,400,400,400
3040,400,400,400,400,400,400,400,400,400
3041,400,400,400,400,400,400,400,400,400
3042,400,400,400,400,400,400,400,400,400
3043,400,400,400,400,400,400,400,400,400
3044,400,400,400,400,400,400,400,400,400
3045,400,400,400,400,400,400,400,400,400
3046,400,400,400,400,400,400,400,400,400
3047,400,400,400,400,400,400,400,400,400
3048,400,400,400,400,400,400,400,400,400
3049,400,400,400,400,400,400,400,400,400
3050,400,400,400,400,400,400,400,400,400
3051,400,400,400,400,400,400,400,400,400
3052,400,400,400,400,400,400,400,400,400
3053,400,400,400,400,400,400,400,400,400
3054,400,400,400,400,400,400,400,400,400
3055,400,400,400,400,400,400,400,400,400
3056,400,400,400,400,400,400,400,400,400
3057,400,400,400,400,400,400,400,400,400
3058,400,400,400,400,400,400,400,400,400
3059,400,400,400,400,400,400,400,400,400
3060,400,400,400,400,400,400,400,400,400
3061,400,400,400,400,400,400,400,400,400
3062,400,400,400,400,400,400,400,400,400
3063,400,400,400,400,400,400,400,400,400
3064,400,400,400,400,400,400,400,400,400
3065,400,400,400,400,400,400,400,400,400
3066,400,400,400,400,400,400,400,400,400
3067,400,400,400,400,400,400,400,400,400
3068,400,400,400,400,400,400,400,400,400
3069,400,400,400,400,400,400,400,400,400
3070,400,400,400,400,400,400,400,400,400
3071,400,400,400,400,400,400,400,400,400
3072,400,400,400,400,400,400,400,400,400
3073,400,400,400,400,400,400,400,400,400
3074,400,400,400,400,400,400,400,400,400
3075,400,400,400,400,400,400,400,400,400
3076,400,400,400,400,400,400,400,400,400
3077,400,400,400,400,400,400,400,400,400
3078,400,400,400,400,400,400,400,400,400
3079,400,400,400,400,400,400,400,400,400
3080,400,400,400,400,400,400,400,400,400
3081,400,400,400,400,400,400,400,400,400
3082,400,400,400,400,400,400,400,400,400
3083,400,400,400,400,400,400,400,400,400
3084,400,400,400,400,400,400,400,400,400
3085,400,400,400,400,400,400,400,400,400
3086,400,400,400,400,400,400,400,400,400
3087,400,400,400,400,400,400,400,400,400
3088,400,400,400,400,400,400,400,400,400
3089,400,400,400,400,400,400,400,400,400
3090,400,400,400,400,400,400,400,400,400
3091,400,400,400,400,400,400,400,400,400
3092,400,400,400,400,400,400,400,400,400
3093,400,400,400,400,400,400,400,400,400
3094,400,400,400,400,400,400,400,400,400
3095,400,400,400,400,400,400,400,400,400
3096,400,400,400,400,400,400,400,400,400
3097,400,400,400,400,400,400,400,400,400
3098,400,400,400,400,400,400,400,400,400
3099,400,400,400,400,400,400,400,400,400
3100,400,400,400,400,400,400,400,400,400
3101,400,400,400,400,400,400,400,400,400
3102,400,400,400,400,400,400,400,400,400
3103,400,400,400,400,400,400,400,400,400
3104,400,400,400,400,400,400,400,400,400
3105,400,400,400,400,400,400,400,400,400
3106,400,400,400,400,400,400,400,400,400
3107,400,400,400,400,400,400,400,400,400
3108,400,400,400,400,400,400,400,400,400
3109,400,400,400,400,400,400,400,400,400
3110,400,400,400,400,400,400,400,400,400
3111,400,400,400,400,400,400,400,400,400
3112,400,400,400,400,400,400,400,400,400
3113,400,400,400,400,400,400,400,400,400
3114,400,400,400,400,400,400,400,400,400
3115,400,400,400,400,400,400,400,400,400
